epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,run,train/rsl_loss,val/rsl_loss
92,3266.59,0.68777,0.38154,0.95487,0.79273,0.61156,0.68385,0.42845,1.44462,1.18073,1.50697,6.19375e-05,6.19375e-05,6.19375e-05,3_yolov8s_rfd_rsl,0.00601,0.0
93,3298.7,0.68011,0.3748,0.95289,0.77646,0.61384,0.68399,0.428,1.44467,1.19762,1.51044,5.575e-05,5.575e-05,5.575e-05,3_yolov8s_rfd_rsl,0.00601,0.0
94,3330.82,0.675,0.37456,0.94862,0.76009,0.62958,0.68497,0.42894,1.44042,1.1936,1.50678,4.95625e-05,4.95625e-05,4.95625e-05,3_yolov8s_rfd_rsl,0.00598,0.0
95,3363.12,0.67243,0.37342,0.95083,0.7549,0.63767,0.68693,0.43163,1.43461,1.19854,1.50634,4.3375e-05,4.3375e-05,4.3375e-05,3_yolov8s_rfd_rsl,0.00635,0.0
96,3395.34,0.66011,0.36289,0.94372,0.74639,0.63926,0.68712,0.43129,1.43591,1.19356,1.50318,3.71875e-05,3.71875e-05,3.71875e-05,3_yolov8s_rfd_rsl,0.00606,0.0
97,3427.38,0.6521,0.36154,0.9423,0.74467,0.65277,0.6878,0.4325,1.43418,1.19742,1.50256,3.1e-05,3.1e-05,3.1e-05,3_yolov8s_rfd_rsl,0.00602,0.0
98,3459.46,0.64895,0.36114,0.94012,0.78314,0.62697,0.68888,0.43218,1.43696,1.2004,1.50855,2.48125e-05,2.48125e-05,2.48125e-05,3_yolov8s_rfd_rsl,0.00565,0.0
99,3491.64,0.65203,0.35936,0.94443,0.78774,0.62016,0.68798,0.43196,1.4373,1.19959,1.51053,1.8625e-05,1.8625e-05,1.8625e-05,3_yolov8s_rfd_rsl,0.00565,0.0
100,3523.71,0.64147,0.35331,0.93467,0.73935,0.65342,0.68955,0.43258,1.43649,1.19333,1.51192,1.24375e-05,1.24375e-05,1.24375e-05,3_yolov8s_rfd_rsl,0.00556,0.0
1,33.1392,1.2208,2.27616,1.39523,0.63267,0.55463,0.59487,0.35625,1.20711,1.6699,1.41155,0.000207225,0.000207225,0.000207225,4_yolov8s_rfd_nwd,,
2,66.0032,1.21521,1.66933,1.39808,0.54623,0.52265,0.51888,0.2902,1.28138,1.69946,1.49951,0.000411444,0.000411444,0.000411444,4_yolov8s_rfd_nwd,,
3,98.8129,1.26375,1.7116,1.46596,0.56238,0.46025,0.4815,0.26496,1.36133,1.80186,1.5755,0.000611539,0.000611539,0.000611539,4_yolov8s_rfd_nwd,,
4,131.486,1.26115,1.71423,1.46989,0.52828,0.46954,0.46573,0.25141,1.38117,1.83834,1.59912,0.000606437,0.000606437,0.000606437,4_yolov8s_rfd_nwd,,
5,164.275,1.25885,1.65566,1.46927,0.59012,0.47739,0.52183,0.2929,1.32671,1.67852,1.56151,0.00060025,0.00060025,0.00060025,4_yolov8s_rfd_nwd,,
6,196.684,1.23425,1.59045,1.45024,0.601,0.49039,0.51874,0.28914,1.31988,1.64525,1.5458,0.000594062,0.000594062,0.000594062,4_yolov8s_rfd_nwd,,
7,229.207,1.21446,1.51491,1.43777,0.63756,0.51457,0.55446,0.31577,1.31961,1.56767,1.5421,0.000587875,0.000587875,0.000587875,4_yolov8s_rfd_nwd,,
8,262.346,1.18931,1.45923,1.42385,0.61422,0.52754,0.55309,0.31342,1.3167,1.51481,1.53458,0.000581687,0.000581687,0.000581687,4_yolov8s_rfd_nwd,,
9,294.672,1.18382,1.43046,1.41745,0.64239,0.53791,0.57707,0.33427,1.3023,1.50795,1.52044,0.0005755,0.0005755,0.0005755,4_yolov8s_rfd_nwd,,
10,327.329,1.15193,1.39138,1.38576,0.65528,0.55895,0.61218,0.35803,1.27605,1.43929,1.50187,0.000569313,0.000569313,0.000569313,4_yolov8s_rfd_nwd,,
11,359.912,1.15337,1.3711,1.38797,0.67866,0.56148,0.61571,0.36676,1.25507,1.39784,1.48275,0.000563125,0.000563125,0.000563125,4_yolov8s_rfd_nwd,,
12,392.598,1.14034,1.31446,1.37297,0.64171,0.59522,0.621,0.35907,1.27134,1.37613,1.48714,0.000556938,0.000556938,0.000556938,4_yolov8s_rfd_nwd,,
13,424.986,1.13281,1.29386,1.36018,0.6537,0.58217,0.62055,0.36311,1.25216,1.36329,1.47544,0.00055075,0.00055075,0.00055075,4_yolov8s_rfd_nwd,,
14,457.488,1.11324,1.25323,1.35249,0.65542,0.56787,0.61117,0.35701,1.25822,1.39077,1.47496,0.000544563,0.000544563,0.000544563,4_yolov8s_rfd_nwd,,
15,489.942,1.10151,1.22775,1.33898,0.65156,0.57648,0.61971,0.37011,1.23991,1.34815,1.46514,0.000538375,0.000538375,0.000538375,4_yolov8s_rfd_nwd,,
16,522.433,1.10169,1.19543,1.33942,0.69918,0.59598,0.65547,0.3973,1.23296,1.28751,1.46184,0.000532187,0.000532187,0.000532187,4_yolov8s_rfd_nwd,,
17,554.85,1.09097,1.19264,1.33699,0.69558,0.59356,0.6454,0.38956,1.22025,1.3169,1.45409,0.000526,0.000526,0.000526,4_yolov8s_rfd_nwd,,
18,587.299,1.07647,1.15434,1.31852,0.68977,0.58379,0.64463,0.38863,1.23136,1.30153,1.45148,0.000519812,0.000519812,0.000519812,4_yolov8s_rfd_nwd,,
19,619.713,1.05796,1.1294,1.30277,0.68533,0.59656,0.64295,0.38732,1.23639,1.30414,1.46178,0.000513625,0.000513625,0.000513625,4_yolov8s_rfd_nwd,,
20,652.243,1.05931,1.12428,1.31314,0.68963,0.60814,0.65268,0.39631,1.23579,1.28813,1.47021,0.000507438,0.000507438,0.000507438,4_yolov8s_rfd_nwd,,
21,684.859,1.05271,1.09738,1.29952,0.68566,0.59986,0.65993,0.39691,1.22636,1.27376,1.45051,0.00050125,0.00050125,0.00050125,4_yolov8s_rfd_nwd,,
22,717.325,1.04439,1.06888,1.29302,0.70786,0.60625,0.66774,0.40009,1.2227,1.2604,1.45151,0.000495063,0.000495063,0.000495063,4_yolov8s_rfd_nwd,,
23,749.87,1.02959,1.05062,1.27779,0.71174,0.60772,0.67225,0.40175,1.23881,1.24062,1.46116,0.000488875,0.000488875,0.000488875,4_yolov8s_rfd_nwd,,
24,782.428,1.01425,1.02574,1.26998,0.69447,0.59578,0.65193,0.39255,1.22445,1.27676,1.45391,0.000482687,0.000482687,0.000482687,4_yolov8s_rfd_nwd,,
25,814.902,1.0159,1.02739,1.27019,0.69912,0.60043,0.64813,0.39324,1.23452,1.26951,1.46104,0.0004765,0.0004765,0.0004765,4_yolov8s_rfd_nwd,,
26,847.262,1.01013,1.00912,1.26402,0.71232,0.6095,0.66352,0.40287,1.23291,1.24849,1.45816,0.000470312,0.000470312,0.000470312,4_yolov8s_rfd_nwd,,
27,879.75,0.99667,0.98535,1.25383,0.68007,0.61392,0.65997,0.39947,1.24275,1.24518,1.46566,0.000464125,0.000464125,0.000464125,4_yolov8s_rfd_nwd,,
28,912.322,0.98998,0.96881,1.24888,0.7024,0.61013,0.66458,0.40567,1.21913,1.23759,1.46215,0.000457938,0.000457938,0.000457938,4_yolov8s_rfd_nwd,,
29,944.895,0.97767,0.95775,1.24285,0.71617,0.61538,0.66753,0.40359,1.24978,1.223,1.47698,0.00045175,0.00045175,0.00045175,4_yolov8s_rfd_nwd,,
30,977.266,0.97562,0.94462,1.23752,0.71989,0.62279,0.67039,0.4057,1.23245,1.22289,1.44989,0.000445562,0.000445562,0.000445562,4_yolov8s_rfd_nwd,,
31,1009.72,0.96787,0.92651,1.23198,0.69417,0.62276,0.6707,0.40681,1.2335,1.22749,1.45892,0.000439375,0.000439375,0.000439375,4_yolov8s_rfd_nwd,,
32,1042.25,0.95813,0.91984,1.22326,0.72721,0.59824,0.66454,0.40428,1.23893,1.22931,1.46857,0.000433187,0.000433187,0.000433187,4_yolov8s_rfd_nwd,,
33,1074.7,0.94912,0.90663,1.21514,0.72981,0.60931,0.67414,0.40987,1.22183,1.20959,1.44756,0.000427,0.000427,0.000427,4_yolov8s_rfd_nwd,,
34,1107.22,0.95243,0.88969,1.21101,0.74912,0.59541,0.67343,0.40688,1.21287,1.20661,1.44393,0.000420812,0.000420812,0.000420812,4_yolov8s_rfd_nwd,,
35,1139.67,0.93846,0.89059,1.20774,0.71958,0.61714,0.67503,0.41189,1.22804,1.21411,1.45009,0.000414625,0.000414625,0.000414625,4_yolov8s_rfd_nwd,,
36,1172.29,0.94296,0.88436,1.20831,0.70812,0.62569,0.67636,0.41681,1.22349,1.20881,1.45039,0.000408438,0.000408438,0.000408438,4_yolov8s_rfd_nwd,,
37,1204.78,0.94129,0.85741,1.20221,0.74074,0.60947,0.67679,0.41393,1.22192,1.19945,1.45264,0.00040225,0.00040225,0.00040225,4_yolov8s_rfd_nwd,,
38,1237.14,0.91418,0.8353,1.18645,0.72012,0.62037,0.67186,0.41083,1.23406,1.21998,1.46357,0.000396063,0.000396063,0.000396063,4_yolov8s_rfd_nwd,,
39,1269.45,0.91963,0.84158,1.19019,0.6949,0.62382,0.66247,0.4023,1.2272,1.20848,1.46135,0.000389875,0.000389875,0.000389875,4_yolov8s_rfd_nwd,,
40,1301.74,0.91297,0.84451,1.19154,0.74254,0.61471,0.68034,0.41891,1.20729,1.18049,1.44325,0.000383688,0.000383688,0.000383688,4_yolov8s_rfd_nwd,,
41,1333.94,0.90719,0.83203,1.18347,0.74048,0.6102,0.67578,0.41348,1.2262,1.20207,1.45771,0.0003775,0.0003775,0.0003775,4_yolov8s_rfd_nwd,,
42,1366.19,0.90291,0.81341,1.17952,0.73859,0.61867,0.67503,0.41156,1.22989,1.22452,1.47592,0.000371313,0.000371313,0.000371313,4_yolov8s_rfd_nwd,,
43,1398.46,0.88974,0.80336,1.16499,0.74383,0.61201,0.67702,0.41412,1.21935,1.21163,1.45461,0.000365125,0.000365125,0.000365125,4_yolov8s_rfd_nwd,,
44,1430.92,0.89027,0.79831,1.16799,0.71196,0.63264,0.67558,0.41199,1.22405,1.1792,1.45304,0.000358938,0.000358938,0.000358938,4_yolov8s_rfd_nwd,,
45,1463.31,0.87818,0.78252,1.16258,0.74141,0.62983,0.68378,0.41788,1.21871,1.16822,1.4549,0.00035275,0.00035275,0.00035275,4_yolov8s_rfd_nwd,,
46,1495.67,0.87839,0.77539,1.15798,0.73699,0.61147,0.66088,0.40877,1.22618,1.21789,1.45602,0.000346563,0.000346563,0.000346563,4_yolov8s_rfd_nwd,,
47,1527.93,0.86552,0.75856,1.15094,0.71596,0.63011,0.67367,0.41157,1.23031,1.19722,1.46532,0.000340375,0.000340375,0.000340375,4_yolov8s_rfd_nwd,,
48,1560.27,0.86618,0.76579,1.15137,0.71917,0.63871,0.67968,0.41841,1.22222,1.17387,1.45386,0.000334188,0.000334188,0.000334188,4_yolov8s_rfd_nwd,,
49,1592.91,0.85432,0.74804,1.14453,0.75905,0.60612,0.67422,0.41514,1.22075,1.20844,1.46353,0.000328,0.000328,0.000328,4_yolov8s_rfd_nwd,,
50,1625.31,0.84872,0.7365,1.13663,0.73454,0.63333,0.68109,0.41688,1.22678,1.19506,1.47156,0.000321812,0.000321812,0.000321812,4_yolov8s_rfd_nwd,,
51,1657.67,0.85012,0.72979,1.14047,0.7535,0.62508,0.6866,0.42353,1.22243,1.17577,1.45959,0.000315625,0.000315625,0.000315625,4_yolov8s_rfd_nwd,,
52,1689.91,0.83464,0.72568,1.13217,0.74662,0.62651,0.68661,0.42195,1.2183,1.1758,1.46747,0.000309437,0.000309437,0.000309437,4_yolov8s_rfd_nwd,,
53,1722.34,0.83957,0.72445,1.12791,0.75438,0.62468,0.68988,0.41924,1.22276,1.16892,1.4631,0.00030325,0.00030325,0.00030325,4_yolov8s_rfd_nwd,,
54,1754.69,0.82958,0.70901,1.12742,0.73312,0.63913,0.68372,0.42049,1.2237,1.17809,1.46224,0.000297063,0.000297063,0.000297063,4_yolov8s_rfd_nwd,,
55,1787.07,0.81646,0.70504,1.11615,0.76014,0.61398,0.68993,0.42649,1.20902,1.15797,1.44879,0.000290875,0.000290875,0.000290875,4_yolov8s_rfd_nwd,,
56,1820.33,0.81693,0.6887,1.11551,0.72917,0.6411,0.68938,0.42624,1.21454,1.15829,1.45688,0.000284688,0.000284688,0.000284688,4_yolov8s_rfd_nwd,,
57,1852.58,0.81462,0.68629,1.11295,0.75138,0.6277,0.68025,0.41767,1.22517,1.19496,1.46083,0.0002785,0.0002785,0.0002785,4_yolov8s_rfd_nwd,,
58,1884.62,0.80936,0.6815,1.1056,0.7597,0.62425,0.68303,0.41762,1.22197,1.18623,1.46414,0.000272313,0.000272313,0.000272313,4_yolov8s_rfd_nwd,,
59,1916.4,0.79867,0.67344,1.10607,0.7572,0.62746,0.68993,0.4232,1.22261,1.18093,1.47098,0.000266125,0.000266125,0.000266125,4_yolov8s_rfd_nwd,,
60,1948.33,0.7977,0.67369,1.10279,0.74518,0.63355,0.68983,0.41745,1.23507,1.18535,1.48743,0.000259938,0.000259938,0.000259938,4_yolov8s_rfd_nwd,,
61,1980.23,0.78665,0.657,1.09906,0.7645,0.63476,0.69682,0.43001,1.21708,1.17742,1.47081,0.00025375,0.00025375,0.00025375,4_yolov8s_rfd_nwd,,
62,2012.03,0.787,0.66109,1.09561,0.75801,0.63864,0.69872,0.42754,1.22079,1.16084,1.4728,0.000247563,0.000247563,0.000247563,4_yolov8s_rfd_nwd,,
63,2043.92,0.77841,0.65617,1.09403,0.75593,0.62265,0.68599,0.42219,1.22251,1.1914,1.47498,0.000241375,0.000241375,0.000241375,4_yolov8s_rfd_nwd,,
64,2075.78,0.77632,0.6426,1.08403,0.74662,0.64847,0.69347,0.42458,1.22849,1.18032,1.48149,0.000235188,0.000235188,0.000235188,4_yolov8s_rfd_nwd,,
65,2107.72,0.77035,0.63404,1.08528,0.74657,0.63752,0.6925,0.42443,1.22364,1.16826,1.47635,0.000229,0.000229,0.000229,4_yolov8s_rfd_nwd,,
66,2139.83,0.76752,0.63577,1.08174,0.7548,0.63943,0.69416,0.42486,1.22798,1.17217,1.48397,0.000222813,0.000222813,0.000222813,4_yolov8s_rfd_nwd,,
67,2171.83,0.75673,0.6198,1.07419,0.75065,0.6425,0.69144,0.4231,1.22936,1.19275,1.48917,0.000216625,0.000216625,0.000216625,4_yolov8s_rfd_nwd,,
68,2203.82,0.7509,0.61731,1.07252,0.75745,0.62067,0.68816,0.42658,1.21998,1.1942,1.47255,0.000210437,0.000210437,0.000210437,4_yolov8s_rfd_nwd,,
69,2235.68,0.75041,0.61084,1.06552,0.72963,0.64068,0.68811,0.42771,1.21311,1.17806,1.46621,0.00020425,0.00020425,0.00020425,4_yolov8s_rfd_nwd,,
70,2267.44,0.7406,0.61054,1.06829,0.75201,0.63614,0.69392,0.42908,1.21316,1.17626,1.46353,0.000198063,0.000198063,0.000198063,4_yolov8s_rfd_nwd,,
71,2299.45,0.74623,0.60611,1.06457,0.73815,0.64006,0.69242,0.43186,1.21253,1.17898,1.4675,0.000191875,0.000191875,0.000191875,4_yolov8s_rfd_nwd,,
72,2331.51,0.73504,0.59994,1.06121,0.73197,0.65195,0.69393,0.4271,1.21524,1.17135,1.48083,0.000185688,0.000185688,0.000185688,4_yolov8s_rfd_nwd,,
73,2363.15,0.73325,0.5973,1.06433,0.75851,0.62918,0.69293,0.43077,1.21695,1.19758,1.47618,0.0001795,0.0001795,0.0001795,4_yolov8s_rfd_nwd,,
74,2394.95,0.73193,0.58833,1.06025,0.77751,0.62148,0.68873,0.42651,1.21605,1.1784,1.47643,0.000173313,0.000173313,0.000173313,4_yolov8s_rfd_nwd,,
75,2426.76,0.7272,0.59314,1.05587,0.76186,0.63318,0.68995,0.42751,1.21154,1.18502,1.48027,0.000167125,0.000167125,0.000167125,4_yolov8s_rfd_nwd,,
76,2458.58,0.71701,0.58299,1.05195,0.75834,0.62746,0.68792,0.4261,1.21505,1.20675,1.47482,0.000160938,0.000160938,0.000160938,4_yolov8s_rfd_nwd,,
77,2490.4,0.70611,0.57657,1.046,0.77227,0.62242,0.68884,0.42816,1.2183,1.20209,1.47914,0.00015475,0.00015475,0.00015475,4_yolov8s_rfd_nwd,,
78,2522.23,0.71357,0.57857,1.04462,0.75361,0.63701,0.68571,0.42699,1.22283,1.18358,1.4931,0.000148563,0.000148563,0.000148563,4_yolov8s_rfd_nwd,,
79,2554.37,0.70843,0.56474,1.04622,0.76884,0.62844,0.6933,0.4283,1.2202,1.18427,1.4842,0.000142375,0.000142375,0.000142375,4_yolov8s_rfd_nwd,,
80,2586.23,0.69964,0.5653,1.04218,0.75666,0.63701,0.69041,0.42706,1.22162,1.1869,1.49396,0.000136187,0.000136187,0.000136187,4_yolov8s_rfd_nwd,,
81,2617.96,0.69067,0.55376,1.03599,0.75912,0.63376,0.68895,0.42605,1.22039,1.18259,1.4949,0.00013,0.00013,0.00013,4_yolov8s_rfd_nwd,,
82,2649.95,0.68566,0.55601,1.0345,0.77566,0.62754,0.69056,0.42813,1.22435,1.18428,1.49039,0.000123812,0.000123812,0.000123812,4_yolov8s_rfd_nwd,,
83,2681.84,0.68262,0.54773,1.0309,0.7574,0.64209,0.69041,0.42764,1.22862,1.17988,1.49954,0.000117625,0.000117625,0.000117625,4_yolov8s_rfd_nwd,,
84,2713.69,0.68339,0.54315,1.03215,0.77148,0.62996,0.68937,0.42916,1.22558,1.18371,1.49954,0.000111438,0.000111438,0.000111438,4_yolov8s_rfd_nwd,,
85,2745.78,0.67362,0.53584,1.02327,0.7735,0.61797,0.69137,0.43311,1.22504,1.17637,1.50003,0.00010525,0.00010525,0.00010525,4_yolov8s_rfd_nwd,,
86,2777.45,0.67768,0.54334,1.03154,0.7649,0.62809,0.68916,0.43138,1.22489,1.18002,1.49633,9.90625e-05,9.90625e-05,9.90625e-05,4_yolov8s_rfd_nwd,,
87,2809.23,0.67726,0.54549,1.02885,0.75784,0.64236,0.69054,0.43068,1.2182,1.17986,1.4929,9.2875e-05,9.2875e-05,9.2875e-05,4_yolov8s_rfd_nwd,,
88,2841.31,0.66904,0.53444,1.02806,0.74512,0.63539,0.68884,0.42717,1.22808,1.18413,1.50454,8.66875e-05,8.66875e-05,8.66875e-05,4_yolov8s_rfd_nwd,,
89,2873.15,0.66272,0.52548,1.0242,0.7504,0.64211,0.68737,0.42986,1.22287,1.20132,1.49848,8.05e-05,8.05e-05,8.05e-05,4_yolov8s_rfd_nwd,,
90,2905.05,0.65611,0.51802,1.01601,0.75625,0.64488,0.69101,0.43101,1.21762,1.18602,1.49416,7.43125e-05,7.43125e-05,7.43125e-05,4_yolov8s_rfd_nwd,,
91,2948.51,0.61881,0.41614,0.97764,0.75127,0.62516,0.67816,0.42011,1.23249,1.18799,1.52278,6.8125e-05,6.8125e-05,6.8125e-05,4_yolov8s_rfd_nwd,,
92,2980.52,0.58366,0.37881,0.95817,0.76223,0.62579,0.68374,0.42367,1.22911,1.19441,1.51634,6.19375e-05,6.19375e-05,6.19375e-05,4_yolov8s_rfd_nwd,,
93,3012.49,0.57488,0.37159,0.95286,0.79218,0.61079,0.68243,0.42411,1.22798,1.20338,1.52309,5.575e-05,5.575e-05,5.575e-05,4_yolov8s_rfd_nwd,,
94,3044.17,0.56963,0.37025,0.94971,0.78397,0.61658,0.68329,0.42379,1.22592,1.21525,1.52283,4.95625e-05,4.95625e-05,4.95625e-05,4_yolov8s_rfd_nwd,,
95,3075.92,0.56716,0.36872,0.95064,0.78292,0.61167,0.68362,0.42587,1.22389,1.21789,1.52067,4.3375e-05,4.3375e-05,4.3375e-05,4_yolov8s_rfd_nwd,,
96,3108.07,0.55333,0.36037,0.94179,0.77162,0.6217,0.68498,0.42553,1.22872,1.21014,1.52911,3.71875e-05,3.71875e-05,3.71875e-05,4_yolov8s_rfd_nwd,,
97,3139.72,0.55177,0.36033,0.94127,0.78886,0.61224,0.68451,0.42657,1.22505,1.20527,1.52583,3.1e-05,3.1e-05,3.1e-05,4_yolov8s_rfd_nwd,,
98,3171.47,0.54957,0.35861,0.94192,0.77551,0.62318,0.68369,0.4274,1.22338,1.21037,1.51988,2.48125e-05,2.48125e-05,2.48125e-05,4_yolov8s_rfd_nwd,,
99,3203.28,0.54632,0.35627,0.94176,0.78923,0.61644,0.68747,0.42806,1.22274,1.20442,1.52464,1.8625e-05,1.8625e-05,1.8625e-05,4_yolov8s_rfd_nwd,,
100,3235.11,0.54339,0.35111,0.93722,0.76379,0.62933,0.68559,0.42777,1.22505,1.20841,1.52809,1.24375e-05,1.24375e-05,1.24375e-05,4_yolov8s_rfd_nwd,,
1,33.4353,1.21588,2.27239,1.39072,0.60567,0.55954,0.57306,0.33963,1.20193,1.68405,1.41139,0.000207225,0.000207225,0.000207225,5_full_ri_yolo,0.06297,0.0
2,66.6527,1.21147,1.66561,1.3975,0.56234,0.49788,0.51826,0.2926,1.30409,1.70481,1.51032,0.000411444,0.000411444,0.000411444,5_full_ri_yolo,0.07007,0.0
3,99.6806,1.25727,1.71127,1.46842,0.54974,0.47943,0.487,0.26314,1.37195,1.81985,1.59325,0.000611539,0.000611539,0.000611539,5_full_ri_yolo,0.10017,0.0
4,132.513,1.26695,1.72074,1.47982,0.54217,0.48156,0.48049,0.26976,1.33452,1.76545,1.56338,0.000606437,0.000606437,0.000606437,5_full_ri_yolo,0.10755,0.0
5,165.02,1.25075,1.64057,1.46265,0.60746,0.49415,0.52677,0.29898,1.31055,1.65734,1.54741,0.00060025,0.00060025,0.00060025,5_full_ri_yolo,0.09607,0.0
6,197.49,1.23058,1.5955,1.44879,0.61306,0.49639,0.52949,0.29962,1.32108,1.60668,1.54825,0.000594062,0.000594062,0.000594062,5_full_ri_yolo,0.06514,0.0
7,229.952,1.22015,1.5262,1.44217,0.65575,0.51478,0.5601,0.31596,1.31624,1.55439,1.5352,0.000587875,0.000587875,0.000587875,5_full_ri_yolo,0.04886,0.0
8,262.629,1.20195,1.46659,1.42723,0.60528,0.53597,0.56808,0.3265,1.27916,1.5083,1.50432,0.000581687,0.000581687,0.000581687,5_full_ri_yolo,0.0412,0.0
9,295.302,1.18309,1.44993,1.40882,0.64517,0.53607,0.58269,0.33427,1.29666,1.49032,1.52541,0.0005755,0.0005755,0.0005755,5_full_ri_yolo,0.0536,0.0
10,327.999,1.15939,1.40358,1.39379,0.65746,0.54939,0.59909,0.34722,1.26962,1.476,1.50389,0.000569313,0.000569313,0.000569313,5_full_ri_yolo,0.04426,0.0
11,360.761,1.15013,1.35992,1.38218,0.6306,0.55032,0.58138,0.3428,1.27709,1.5017,1.51159,0.000563125,0.000563125,0.000563125,5_full_ri_yolo,0.0516,0.0
12,393.626,1.14654,1.3099,1.3745,0.66781,0.57658,0.61086,0.35805,1.25933,1.43948,1.49293,0.000556938,0.000556938,0.000556938,5_full_ri_yolo,0.05301,0.0
13,426.228,1.13172,1.28401,1.36208,0.65393,0.59167,0.62148,0.36715,1.24744,1.36398,1.47236,0.00055075,0.00055075,0.00055075,5_full_ri_yolo,0.02567,0.0
14,458.923,1.11085,1.25893,1.34763,0.62743,0.58446,0.61027,0.35704,1.2548,1.39763,1.47861,0.000544563,0.000544563,0.000544563,5_full_ri_yolo,0.01579,0.0
15,491.646,1.10112,1.22524,1.33885,0.68999,0.57853,0.63267,0.37472,1.24568,1.33122,1.47448,0.000538375,0.000538375,0.000538375,5_full_ri_yolo,0.0139,0.0
16,524.29,1.0995,1.19916,1.33439,0.70677,0.59707,0.65039,0.3915,1.23369,1.28939,1.46504,0.000532187,0.000532187,0.000532187,5_full_ri_yolo,0.03833,0.0
17,557.149,1.09644,1.18602,1.33548,0.70376,0.58531,0.64675,0.38673,1.22672,1.31989,1.46306,0.000526,0.000526,0.000526,5_full_ri_yolo,0.03446,0.0
18,589.57,1.08272,1.15796,1.32014,0.69903,0.58201,0.64188,0.38446,1.24407,1.29516,1.45209,0.000519812,0.000519812,0.000519812,5_full_ri_yolo,0.03129,0.0
19,622.078,1.06375,1.13435,1.30383,0.67622,0.58692,0.63587,0.3763,1.26462,1.31746,1.48801,0.000513625,0.000513625,0.000513625,5_full_ri_yolo,0.03081,0.0
20,654.687,1.06306,1.13303,1.31498,0.69572,0.59569,0.64923,0.39094,1.23619,1.30611,1.46601,0.000507438,0.000507438,0.000507438,5_full_ri_yolo,0.01881,0.0
21,687.377,1.04926,1.11318,1.29697,0.67461,0.61843,0.66391,0.40281,1.22341,1.2294,1.44821,0.00050125,0.00050125,0.00050125,5_full_ri_yolo,0.01357,0.0
22,720.187,1.04712,1.07479,1.2908,0.69068,0.59877,0.64737,0.39133,1.22712,1.28325,1.45138,0.000495063,0.000495063,0.000495063,5_full_ri_yolo,0.02542,0.0
23,752.746,1.03056,1.06065,1.28138,0.68117,0.58541,0.64269,0.3866,1.22425,1.27572,1.45567,0.000488875,0.000488875,0.000488875,5_full_ri_yolo,0.02284,0.0
24,785.234,1.01907,1.03662,1.26995,0.70686,0.60426,0.66682,0.40412,1.21297,1.22617,1.44497,0.000482687,0.000482687,0.000482687,5_full_ri_yolo,0.02079,0.0
25,817.979,1.01594,1.02788,1.27218,0.71502,0.598,0.65605,0.39769,1.23358,1.24959,1.4586,0.0004765,0.0004765,0.0004765,5_full_ri_yolo,0.01018,0.0
26,850.471,1.00656,1.01001,1.26549,0.70084,0.60917,0.66167,0.40289,1.23061,1.24204,1.46391,0.000470312,0.000470312,0.000470312,5_full_ri_yolo,0.00644,0.0
27,883.102,1.00012,0.98028,1.24971,0.72107,0.61287,0.67008,0.40798,1.21465,1.23263,1.44695,0.000464125,0.000464125,0.000464125,5_full_ri_yolo,0.00564,0.0
28,915.831,0.98955,0.96116,1.24472,0.72031,0.60807,0.66684,0.40394,1.22515,1.23709,1.45285,0.000457938,0.000457938,0.000457938,5_full_ri_yolo,0.01041,0.0
29,948.441,0.98262,0.96784,1.24058,0.69616,0.61745,0.66193,0.40293,1.212,1.23679,1.43765,0.00045175,0.00045175,0.00045175,5_full_ri_yolo,0.00899,0.0
30,981.08,0.98317,0.95208,1.24186,0.7054,0.60685,0.65751,0.40003,1.23644,1.24007,1.46093,0.000445562,0.000445562,0.000445562,5_full_ri_yolo,0.02449,0.0
31,1013.55,0.96723,0.93449,1.22777,0.70941,0.61186,0.66502,0.39862,1.2368,1.23745,1.46887,0.000439375,0.000439375,0.000439375,5_full_ri_yolo,0.03093,0.0
32,1046.28,0.95749,0.92215,1.21914,0.70892,0.61855,0.67274,0.40796,1.23471,1.20394,1.46309,0.000433187,0.000433187,0.000433187,5_full_ri_yolo,0.07805,0.0
33,1078.84,0.9499,0.90812,1.2157,0.74275,0.60778,0.67382,0.40471,1.23105,1.23152,1.4624,0.000427,0.000427,0.000427,5_full_ri_yolo,0.02352,0.0
34,1111.24,0.95397,0.88896,1.21087,0.71191,0.62979,0.67142,0.40793,1.21344,1.19997,1.44395,0.000420812,0.000420812,0.000420812,5_full_ri_yolo,0.01401,0.0
35,1143.78,0.94181,0.88666,1.20698,0.72964,0.61491,0.68356,0.41429,1.23046,1.20784,1.46168,0.000414625,0.000414625,0.000414625,5_full_ri_yolo,0.01304,0.0
36,1176.91,0.9428,0.88223,1.20656,0.72045,0.62415,0.68073,0.41394,1.22611,1.19992,1.45276,0.000408438,0.000408438,0.000408438,5_full_ri_yolo,0.00773,0.0
37,1209.39,0.94558,0.85976,1.20027,0.72182,0.62104,0.67745,0.41507,1.21159,1.20075,1.43422,0.00040225,0.00040225,0.00040225,5_full_ri_yolo,0.00979,0.0
38,1242.01,0.91656,0.84058,1.18635,0.70881,0.63723,0.68079,0.41629,1.22137,1.20584,1.45323,0.000396063,0.000396063,0.000396063,5_full_ri_yolo,0.00454,0.0
