run,epoch,lambda_tv,train/box_loss,train/cls_loss,train/dfl_loss,train/det_loss,train/rsl_loss,weighted_rsl_loss,ratio_rsl_to_box,ratio_rsl_to_det,metrics/mAP50(B),metrics/mAP50-95(B)
e6p__lam-1e-4__s2,9,0.0001,1.38215,1.42513,1.40464,4.21192,0.11992,1.1992e-05,8.676337589986615e-06,2.847157590837433e-06,0.58775,0.34045
e6p__lam-1e-4__s2,10,0.0001,1.38494,1.41533,1.40604,4.20631,0.10193,1.0193e-05,7.359885626814158e-06,2.423264096084216e-06,0.59084,0.34499
e6p__lam-1e-4__s2,11,0.0001,1.33866,1.34888,1.37415,4.0616900000000005,0.10095,1.0095e-05,7.541123212765004e-06,2.4854186311609205e-06,0.57903,0.33248
e6p__lam-1e-4__s2,12,0.0001,1.34289,1.33169,1.37823,4.05281,0.11227,1.1227e-05,8.36032735369241e-06,2.7701767415694293e-06,0.58739,0.34459
e6p__lam-1e-4__s2,13,0.0001,1.32715,1.30863,1.36769,4.00347,0.11499,1.1499e-05,8.664431300154466e-06,2.872258315910947e-06,0.61462,0.36237
e6p__lam-1e-4__s2,14,0.0001,1.31183,1.26198,1.35592,3.92973,0.11116,1.1116e-05,8.473658934465594e-06,2.8286930654268867e-06,0.61964,0.35976
e6p__lam-1e-4__s2,15,0.0001,1.30257,1.2242,1.33964,3.86641,0.09987,9.987000000000001e-06,7.667150325894195e-06,2.5830162864259094e-06,0.63482,0.37463
e6p__lam-1e-4__s2,16,0.0001,1.29606,1.22395,1.34625,3.86626,0.09076,9.076e-06,7.002762217798558e-06,2.347488270318085e-06,0.63761,0.38415
e6p__lam-1e-4__s2,17,0.0001,1.28163,1.18399,1.3284,3.7940200000000006,0.08724,8.724e-06,6.806956765993305e-06,2.2994080157721886e-06,0.63772,0.38441
e6p__lam-1e-4__s2,18,0.0001,1.26447,1.15655,1.31911,3.7401299999999997,0.08205,8.205e-06,6.4888846710479495e-06,2.1937740132027498e-06,0.63915,0.38268
e6p__lam-1e-4__s2,19,0.0001,1.25299,1.13807,1.31129,3.70235,0.09191,9.191e-06,7.335254072259157e-06,2.4824773454697694e-06,0.64093,0.38486
e6p__lam-1e-4__s2,20,0.0001,1.24886,1.1348,1.31517,3.69883,0.11821,1.1821e-05,9.465432474416667e-06,3.1958754525079556e-06,0.63275,0.37629
e6p__lam-1e-4__s2,21,0.0001,1.23737,1.10812,1.30238,3.64787,0.10912,1.0912e-05,8.818704187106524e-06,2.9913346692727534e-06,0.66188,0.40057
e6p__lam-1e-4__s2,22,0.0001,1.22618,1.11042,1.29943,3.63603,0.09436,9.436e-06,7.695444388262735e-06,2.595138103921035e-06,0.64649,0.38561
e6p__lam-1e-4__s2,23,0.0001,1.20977,1.05144,1.2776,3.5388100000000002,0.10571,1.0571000000000001e-05,8.738024583185234e-06,2.9871623511858508e-06,0.65046,0.39386
e6p__lam-1e-4__s2,24,0.0001,1.21189,1.05867,1.27407,3.5446299999999997,0.10205,1.0205000000000001e-05,8.420731254486796e-06,2.879002886055809e-06,0.64015,0.38734
e6p__lam-1e-4__s2,25,0.0001,1.18701,1.04576,1.2659,3.4986699999999997,0.08555,8.555e-06,7.207184438210294e-06,2.445214895946174e-06,0.66771,0.40384
e6p__lam-1e-4__s2,26,0.0001,1.18694,1.01536,1.25583,3.45813,0.07431,7.4310000000000005e-06,6.2606365949416146e-06,2.1488492335452976e-06,0.65955,0.40106
e6p__lam-1e-4__s2,27,0.0001,1.18068,1.00077,1.26405,3.4455,0.06649,6.648999999999999e-06,5.631500491242335e-06,1.929763459584966e-06,0.67152,0.40977
e6p__lam-1e-4__s2,28,0.0001,1.17305,0.98415,1.25319,3.41039,0.07423,7.423000000000001e-06,6.32794851029368e-06,2.1765839097581216e-06,0.66238,0.40323
e6p__lam-1e-4__s2,29,0.0001,1.16508,0.97639,1.246,3.38747,0.07657,7.657e-06,6.572080887149381e-06,2.2603890218953967e-06,0.65903,0.4003
e6p__lam-1e-4__s2,30,0.0001,1.15137,0.95669,1.2321,3.34016,0.07391,7.391000000000001e-06,6.419309170813901e-06,2.212768250622725e-06,0.66986,0.40638
e6p__lam-1e-4__s2,31,0.0001,1.14086,0.93952,1.23017,3.31055,0.06858,6.858e-06,6.011254667531512e-06,2.071559106492879e-06,0.66436,0.40488
e6p__lam-1e-4__s2,32,0.0001,1.12947,0.91477,1.22385,3.26809,0.06978,6.978e-06,6.1781189407421185e-06,2.135192115272223e-06,0.67248,0.41073
e6p__lam-1e-4__s2,33,0.0001,1.12588,0.92111,1.22134,3.26833,0.07496,7.496e-06,6.657903151312751e-06,2.293526051530904e-06,0.67052,0.4078
e6p__lam-1e-4__s2,34,0.0001,1.11854,0.91266,1.21783,3.2490300000000003,0.06525,6.525e-06,5.833497237470274e-06,2.0082917055244178e-06,0.67135,0.40998
e6p__lam-1e-4__s2,35,0.0001,1.114,0.91584,1.21596,3.2458,0.05076,5.076e-06,4.556552962298025e-06,1.5638671513956499e-06,0.6841,0.41751
e6p__lam-1e-4__s2,36,0.0001,1.10554,0.88755,1.21093,3.20402,0.04544,4.544e-06,4.11020858584945e-06,1.4182183631812537e-06,0.68458,0.41953
e6p__lam-1e-4__s2,37,0.0001,1.08957,0.86907,1.19576,3.1544,0.03741,3.7410000000000003e-06,3.433464577769212e-06,1.1859624651280753e-06,0.66638,0.40589
e6p__lam-1e-4__s2,38,0.0001,1.08887,0.86456,1.20174,3.15517,0.04283,4.283e-06,3.93343558000496e-06,1.357454590402419e-06,0.68291,0.41784
e6p__lam-1e-4__s2,39,0.0001,1.08242,0.85243,1.19278,3.12763,0.04116,4.116e-06,3.8025904916760595e-06,1.316012443927191e-06,0.6742,0.4126
e6p__lam-1e-4__s2,40,0.0001,1.07964,0.84919,1.18916,3.11799,0.03611,3.6110000000000007e-06,3.344633396317292e-06,1.1581178900509627e-06,0.68229,0.42032
e6p__lam-1e-4__s2,41,0.0001,1.06821,0.84856,1.18875,3.1055200000000003,0.03406,3.406e-06,3.1885116222465616e-06,1.0967567428321182e-06,0.67715,0.41301
e6p__lam-1e-4__s2,42,0.0001,1.06234,0.82137,1.17391,3.05762,0.03488,3.4880000000000003e-06,3.28331795846904e-06,1.140756536129408e-06,0.67517,0.41598
e6p__lam-1e-4__s2,43,0.0001,1.04234,0.80287,1.16954,3.0147500000000003,0.05178,5.178e-06,4.9676688988238e-06,1.7175553528484948e-06,0.676,0.41189
e6p__lam-1e-4__s2,44,0.0001,1.04662,0.79468,1.167,3.0083,0.07554,7.554e-06,7.217519252450745e-06,2.511052754047136e-06,0.68586,0.42388
e6p__lam-1e-4__s2,45,0.0001,1.02271,0.79081,1.1582,2.97172,0.07771,7.771e-06,7.598439440310548e-06,2.614983915039102e-06,0.68131,0.41525
e6p__lam-1e-4__s2,46,0.0001,1.02897,0.77507,1.15152,2.95556,0.07382,7.382e-06,7.174164455717854e-06,2.4976654170444854e-06,0.68583,0.4247
e6p__lam-1e-4__s2,47,0.0001,1.02082,0.77396,1.15319,2.9479699999999998,0.06647,6.647e-06,6.51143198605043e-06,2.254771927801165e-06,0.68341,0.42057
e6p__lam-1e-4__s2,48,0.0001,1.01395,0.76535,1.15246,2.9317599999999997,0.05993,5.993e-06,5.910547857389418e-06,2.0441645973749557e-06,0.69191,0.42979
e6p__lam-1e-4__s2,49,0.0001,1.01137,0.7635,1.1527,2.9275700000000002,0.05476,5.476000000000001e-06,5.414437841739423e-06,1.8704932759934006e-06,0.68286,0.42177
e6p__lam-1e-4__s2,50,0.0001,1.01263,0.74969,1.14211,2.9044299999999996,0.05505,5.505000000000001e-06,5.436339037950684e-06,1.8953805049527794e-06,0.67891,0.41954
e6p__lam-1e-4__s2,51,0.0001,1.00377,0.74452,1.13711,2.8853999999999997,0.06189,6.189e-06,6.165755103260707e-06,2.144936577250988e-06,0.67629,0.41762
e6p__lam-1e-4__s2,52,0.0001,0.99455,0.73646,1.13834,2.86935,0.05633,5.633e-06,5.663868081041677e-06,1.9631623886943036e-06,0.6822,0.42037
e6p__lam-1e-4__s2,53,0.0001,0.98233,0.71828,1.12468,2.82529,0.05958,5.958e-06,6.065171581851313e-06,2.108810069054858e-06,0.68697,0.42488
e6p__lam-1e-4__s2,54,0.0001,0.96982,0.71083,1.12471,2.8053600000000003,0.05578,5.578000000000001e-06,5.751582767936319e-06,1.9883366127698406e-06,0.68487,0.42077
e6p__lam-1e-4__s2,55,0.0001,0.95914,0.69842,1.11929,2.77685,0.0496,4.96e-06,5.1712992889463475e-06,1.7861965896609468e-06,0.6789,0.41672
e6p__lam-1e-4__s2,56,0.0001,0.96098,0.6965,1.1112,2.76868,0.04319,4.3190000000000005e-06,4.494370330287832e-06,1.5599491454411491e-06,0.68938,0.42366
e6p__lam-1e-4__s2,57,0.0001,0.9689,0.70719,1.12324,2.79933,0.03625,3.625e-06,3.7413561771080607e-06,1.2949527208296272e-06,0.69378,0.42789
e6p__lam-1e-4__s2,58,0.0001,0.95738,0.69723,1.11178,2.76639,0.03049,3.049e-06,3.184733334726023e-06,1.1021584086119456e-06,0.67998,0.41694
e6p__lam-1e-4__s2,59,0.0001,0.94585,0.67779,1.1056,2.72924,0.02828,2.8280000000000003e-06,2.9899032616165356e-06,1.0361858979056441e-06,0.68244,0.41475
e6p__lam-1e-4__s2,60,0.0001,0.94687,0.68703,1.1068,2.7407000000000004,0.03439,3.439e-06,3.6319663734197938e-06,1.2547889225380375e-06,0.68423,0.41847
e6p__lam-1e-4__s2,61,0.0001,0.93697,0.68513,1.10695,2.72905,0.0302,3.0200000000000003e-06,3.22315549057067e-06,1.1066121910554957e-06,0.68326,0.41898
e6p__lam-1e-4__s2,62,0.0001,0.92955,0.66719,1.09876,2.6955,0.02932,2.932e-06,3.1542144048195365e-06,1.087738823965869e-06,0.68966,0.42627
e6p__lam-1e-4__s2,63,0.0001,0.9204,0.66465,1.09327,2.67832,0.03513,3.5130000000000005e-06,3.8168187744458935e-06,1.3116431195674904e-06,0.68133,0.41486
e6p__lam-1e-4__s2,64,0.0001,0.91697,0.65358,1.09261,2.66316,0.02985,2.9850000000000002e-06,3.255286432489613e-06,1.1208489163249675e-06,0.67949,0.42035
e6p__lam-1e-4__s2,65,0.0001,0.90881,0.65413,1.08577,2.64871,0.02805,2.805e-06,3.086453714197687e-06,1.059006082206055e-06,0.68636,0.42189
e6p__lam-1e-4__s2,66,0.0001,0.89773,0.63373,1.08144,2.6129,0.02822,2.822e-06,3.143484121060898e-06,1.0800260247234873e-06,0.69022,0.42594
e6p__lam-1e-4__s2,67,0.0001,0.9004,0.63228,1.08428,2.6169599999999997,0.02814,2.814e-06,3.125277654375833e-06,1.0752934702861336e-06,0.69131,0.42425
e6p__lam-1e-4__s2,68,0.0001,0.89191,0.62586,1.07668,2.59445,0.02835,2.835e-06,3.178571828996199e-06,1.0927171462159609e-06,0.69327,0.42861
e6p__lam-1e-4__s2,69,0.0001,0.89426,0.63368,1.07536,2.6033,0.02912,2.9120000000000002e-06,3.256323664258717e-06,1.1185802635116969e-06,0.68861,0.4247
e6p__lam-1e-4__s2,70,0.0001,0.87729,0.60697,1.06537,2.5496299999999996,0.02973,2.973e-06,3.3888451937215747e-06,1.1660515447339421e-06,0.69082,0.43067
e6p__lam-1e-4__s2,71,0.0001,0.87168,0.60901,1.06842,2.5491099999999998,0.03852,3.852e-06,4.419052863436123e-06,1.5111156442836913e-06,0.68854,0.42806
e6p__lam-1e-4__s2,72,0.0001,0.86469,0.60282,1.06098,2.5284899999999997,0.04164,4.164e-06,4.815598653852826e-06,1.6468326946121997e-06,0.68482,0.42158
e6p__lam-1e-4__s2,73,0.0001,0.85419,0.59366,1.0572,2.5050499999999998,0.03632,3.632e-06,4.251981409288332e-06,1.4498712600546898e-06,0.68509,0.42357
e6p__lam-1e-4__s2,74,0.0001,0.86194,0.5979,1.06416,2.524,0.03252,3.2520000000000004e-06,3.7728844235097574e-06,1.2884310618066563e-06,0.68349,0.422
e6p__lam-1e-4__s2,75,0.0001,0.85249,0.59418,1.05906,2.50573,0.02879,2.8790000000000003e-06,3.3771657145538367e-06,1.1489665686247124e-06,0.68662,0.42402
e6p__lam-1e-4__s2,76,0.0001,0.83984,0.58966,1.05545,2.48495,0.0354,3.5400000000000004e-06,4.215088588302534e-06,1.424575947202157e-06,0.68948,0.42589
e6p__lam-1e-4__s2,77,0.0001,0.83809,0.58582,1.04658,2.47049,0.03867,3.867e-06,4.614062928802397e-06,1.565276524090363e-06,0.69542,0.42809
e6p__lam-1e-4__s2,78,0.0001,0.82769,0.57578,1.04392,2.44739,0.03682,3.682e-06,4.4485254141043146e-06,1.504459853149682e-06,0.69436,0.42832
e6p__lam-1e-4__s2,79,0.0001,0.82589,0.57545,1.04565,2.44699,0.03634,3.634e-06,4.400101708459964e-06,1.4850898450749695e-06,0.69403,0.42967
e6p__lam-1e-4__s2,80,0.0001,0.82848,0.57222,1.04461,2.44531,0.03476,3.4760000000000003e-06,4.195635380455775e-06,1.4214966609550528e-06,0.69518,0.43181
e6p__lam-1e-4__s2,81,0.0001,0.8196,0.56047,1.03923,2.4193,0.03204,3.204e-06,3.909224011713031e-06,1.3243500186004218e-06,0.69548,0.43343
e6p__lam-1e-4__s2,82,0.0001,0.82077,0.56499,1.03715,2.42291,0.02974,2.9740000000000002e-06,3.6234267821679644e-06,1.22744963700674e-06,0.69441,0.43135
e6p__lam-1e-4__s2,83,0.0001,0.81264,0.55611,1.03709,2.40584,0.03051,3.051e-06,3.7544300059066746e-06,1.2681641339407442e-06,0.69635,0.4336
e6p__lam-1e-4__s2,84,0.0001,0.80436,0.55076,1.03084,2.38596,0.03104,3.1040000000000003e-06,3.858968621015466e-06,1.3009438548844074e-06,0.69764,0.43548
e6p__lam-1e-4__s2,85,0.0001,0.79565,0.54593,1.02937,2.3709499999999997,0.02888,2.888e-06,3.629736693269654e-06,1.2180771420738525e-06,0.6945,0.43304
e6p__lam-1e-4__s2,86,0.0001,0.78654,0.53718,1.0201,2.34382,0.03028,3.0280000000000005e-06,3.8497724209830405e-06,1.2919080816786274e-06,0.69315,0.43139
e6p__lam-1e-4__s2,87,0.0001,0.79853,0.544,1.03146,2.37399,0.03548,3.5479999999999997e-06,4.443164314427761e-06,1.4945303055193997e-06,0.69186,0.42981
e6p__lam-1e-4__s2,88,0.0001,0.78329,0.538,1.02844,2.34973,0.03776,3.7760000000000004e-06,4.820692208505152e-06,1.6069931438931283e-06,0.6916,0.43229
e6p__lam-1e-4__s2,89,0.0001,0.77993,0.53253,1.02004,2.3325,0.03759,3.759e-06,4.819663303116947e-06,1.6115755627009647e-06,0.69534,0.43197
e6p__lam-1e-4__s2,90,0.0001,0.77401,0.52979,1.01834,2.32214,0.03781,3.7810000000000003e-06,4.884949806850041e-06,1.6282394687658797e-06,0.69443,0.43109
e6p__lam-1e-4__s2,91,0.0001,0.72645,0.42099,0.97881,2.1262499999999998,0.0432,4.32e-06,5.946727235184803e-06,2.031746031746032e-06,0.67927,0.42044
e6p__lam-1e-4__s2,92,0.0001,0.68811,0.38608,0.95716,2.0313499999999998,0.03994,3.994e-06,5.804304544331575e-06,1.966180126516849e-06,0.6836,0.42522
e6p__lam-1e-4__s2,93,0.0001,0.67889,0.38028,0.95436,2.01353,0.04111,4.111e-06,6.055472904299666e-06,2.041687980809822e-06,0.6822,0.42413
e6p__lam-1e-4__s2,94,0.0001,0.67519,0.37352,0.95036,1.9990700000000001,0.04113,4.113e-06,6.091618655489566e-06,2.0574567173735786e-06,0.68235,0.42448
e6p__lam-1e-4__s2,95,0.0001,0.66645,0.36841,0.94491,1.9797700000000003,0.03868,3.868e-06,5.803886263035487e-06,1.9537623057223817e-06,0.68326,0.42544
e6p__lam-1e-4__s2,96,0.0001,0.65624,0.36547,0.94332,1.96503,0.0392,3.92e-06,5.973424356942581e-06,1.9948804852852117e-06,0.68221,0.42552
e6p__lam-1e-4__s2,97,0.0001,0.65157,0.36332,0.93939,1.9542799999999998,0.04027,4.027000000000001e-06,6.180456435993064e-06,2.0606054403667852e-06,0.68353,0.42648
e6p__lam-1e-4__s2,98,0.0001,0.64534,0.35907,0.93257,1.9369800000000001,0.03963,3.963e-06,6.140948957138872e-06,2.0459684663754915e-06,0.68501,0.42971
e6p__lam-1e-4__s2,99,0.0001,0.64074,0.35723,0.93524,1.9332099999999999,0.03854,3.854e-06,6.014920248462715e-06,1.993575452227125e-06,0.68634,0.42985
e6p__lam-1e-4__s2,100,0.0001,0.63959,0.35005,0.92965,1.91929,0.03898,3.898000000000001e-06,6.0945293078378345e-06,2.0309593651819164e-06,0.68472,0.42991
e6p__lam-1e-3__s0,1,0.001,1.43669,2.28793,1.39112,5.11574,0.05872,5.872e-05,4.087172598124856e-05,1.147830030455027e-05,0.59171,0.35446
e6p__lam-1e-3__s0,2,0.001,1.435,1.67977,1.40563,4.5204,0.06482,6.482e-05,4.5170731707317074e-05,1.4339438987700204e-05,0.5188,0.28983
e6p__lam-1e-3__s0,3,0.001,1.47466,1.7072,1.46213,4.6439900000000005,0.09809,9.809e-05,6.651702765383206e-05,2.112192317382251e-05,0.46342,0.25162
e6p__lam-1e-3__s0,4,0.001,1.49045,1.72504,1.47761,4.6931,0.10237,0.00010237000000000001,6.868395451038278e-05,2.181287421959899e-05,0.51229,0.27439
e6p__lam-1e-3__s0,5,0.001,1.47214,1.64014,1.46357,4.57585,0.08274,8.274e-05,5.620389365141902e-05,1.808188642547286e-05,0.50235,0.28073
e6p__lam-1e-3__s0,6,0.001,1.44543,1.58632,1.45164,4.48339,0.05583,5.583e-05,3.862518420124115e-05,1.2452630710243811e-05,0.53515,0.29909
e6p__lam-1e-3__s0,7,0.001,1.44262,1.53941,1.44742,4.42945,0.04538,4.5379999999999996e-05,3.1456655252249376e-05,1.0245064285633655e-05,0.54521,0.30445
e6p__lam-1e-3__s0,8,0.001,1.41181,1.48853,1.42692,4.32726,0.04396,4.396e-05,3.1137334343856464e-05,1.0158853408392379e-05,0.56036,0.32146
e6p__lam-1e-3__s0,9,0.001,1.40006,1.45451,1.41967,4.27424,0.03737,3.737e-05,2.66917132122909e-05,8.743074792243768e-06,0.55698,0.31644
e6p__lam-1e-3__s0,10,0.001,1.36124,1.40597,1.39372,4.1609300000000005,0.02734,2.734e-05,2.0084628720872144e-05,6.5706464660544626e-06,0.59362,0.34782
e6p__lam-1e-3__s0,11,0.001,1.35481,1.37907,1.38469,4.11857,0.03593,3.5929999999999997e-05,2.6520323883053708e-05,8.723901742595124e-06,0.60873,0.3546
e6p__lam-1e-3__s0,12,0.001,1.34895,1.32775,1.37605,4.0527500000000005,0.04373,4.3729999999999996e-05,3.241780644204751e-05,1.0790204182345319e-05,0.60788,0.35511
e6p__lam-1e-3__s0,13,0.001,1.32493,1.29133,1.35948,3.97574,0.04684,4.684e-05,3.535281109190674e-05,1.1781454521673951e-05,0.60134,0.35083
e6p__lam-1e-3__s0,14,0.001,1.31398,1.27533,1.35221,3.94152,0.05057,5.057e-05,3.848612612064111e-05,1.2830075706833912e-05,0.62346,0.37261
e6p__lam-1e-3__s0,15,0.001,1.29577,1.23892,1.33597,3.8706600000000004,0.03407,3.4070000000000004e-05,2.629324648664501e-05,8.802116434923243e-06,0.62392,0.37062
e6p__lam-1e-3__s0,16,0.001,1.29642,1.21391,1.33374,3.8440699999999994,0.02962,2.962e-05,2.2847533978186083e-05,7.705374772051498e-06,0.65263,0.39143
e6p__lam-1e-3__s0,17,0.001,1.28478,1.19882,1.33095,3.81455,0.03981,3.981e-05,3.098584971746135e-05,1.0436355533418096e-05,0.64199,0.38541
e6p__lam-1e-3__s0,18,0.001,1.27479,1.17225,1.32153,3.7685700000000004,0.02898,2.898e-05,2.2733156049231636e-05,7.68991951854417e-06,0.64351,0.38616
e6p__lam-1e-3__s0,19,0.001,1.25211,1.15694,1.30834,3.71739,0.01664,1.664e-05,1.3289567210548593e-05,4.476258880558671e-06,0.63978,0.38779
e6p__lam-1e-3__s0,20,0.001,1.24971,1.1481,1.31107,3.7088799999999997,0.01224,1.224e-05,9.794272271166909e-06,3.3001876577295573e-06,0.63613,0.38324
e6p__lam-1e-3__s0,21,0.001,1.24153,1.12239,1.3022,3.6661200000000003,0.01499,1.499e-05,1.2073812151136098e-05,4.088791419811681e-06,0.66927,0.40013
e6p__lam-1e-3__s0,22,0.001,1.2305,1.08075,1.28948,3.6007300000000004,0.03495,3.495e-05,2.8403088175538403e-05,9.706365098188422e-06,0.65033,0.39288
e6p__lam-1e-3__s0,23,0.001,1.21117,1.06048,1.27954,3.55119,0.02681,2.6810000000000003e-05,2.213562092852366e-05,7.549581971113909e-06,0.6568,0.39062
e6p__lam-1e-3__s0,24,0.001,1.2051,1.04596,1.26972,3.52078,0.01371,1.3710000000000001e-05,1.137664924072691e-05,3.894023483432649e-06,0.6511,0.39361
e6p__lam-1e-3__s0,25,0.001,1.19862,1.03708,1.27401,3.50971,0.00653,6.53e-06,5.447931788223123e-06,1.8605525812673982e-06,0.65061,0.39172
e6p__lam-1e-3__s0,26,0.001,1.18906,1.01522,1.26706,3.4713399999999996,0.00353,3.53e-06,2.9687316031150656e-06,1.0168983735387488e-06,0.66136,0.39933
e6p__lam-1e-3__s0,27,0.001,1.18194,0.99832,1.25763,3.4378900000000003,0.00209,2.09e-06,1.7682792696752796e-06,6.079310274616115e-07,0.6528,0.39201
e6p__lam-1e-3__s0,28,0.001,1.16863,0.98319,1.24452,3.39634,0.0027,2.7000000000000004e-06,2.3103976451058077e-06,7.949734125558691e-07,0.6674,0.40168
e6p__lam-1e-3__s0,29,0.001,1.16325,0.98326,1.24738,3.39389,0.0067,6.7e-06,5.75972490866108e-06,1.974135873584589e-06,0.66238,0.40025
e6p__lam-1e-3__s0,30,0.001,1.15166,0.95718,1.23603,3.34487,0.00437,4.37e-06,3.7945226889880694e-06,1.306478278677497e-06,0.67171,0.40715
e6p__lam-1e-3__s0,31,0.001,1.13826,0.93559,1.22882,3.30267,0.01436,1.436e-05,1.261574684167062e-05,4.347997226486449e-06,0.67614,0.4061
e6p__lam-1e-3__s0,32,0.001,1.12924,0.92191,1.22065,3.2718,0.00552,5.52e-06,4.888243420353511e-06,1.6871446909957821e-06,0.66824,0.40318
e6p__lam-1e-3__s0,33,0.001,1.11955,0.92629,1.21768,3.26352,0.0119,1.1900000000000001e-05,1.0629270689116163e-05,3.646369564151591e-06,0.67137,0.40782
e6p__lam-1e-3__s0,34,0.001,1.12839,0.90163,1.21498,3.245,0.01176,1.176e-05,1.0421928588519926e-05,3.624036979969183e-06,0.67351,0.40857
e6p__lam-1e-3__s0,35,0.001,1.11087,0.89342,1.2059,3.21019,0.01081,1.081e-05,9.731111651228316e-06,3.3674019294808096e-06,0.67929,0.41216
e6p__lam-1e-3__s0,36,0.001,1.11674,0.90022,1.21216,3.22912,0.04973,4.973000000000001e-05,4.4531403907803075e-05,1.5400480626300665e-05,0.67888,0.41526
e6p__lam-1e-3__s0,37,0.001,1.10857,0.85802,1.19954,3.16613,0.0248,2.48e-05,2.237116284943666e-05,7.832906418877305e-06,0.68384,0.41664
e6p__lam-1e-3__s0,38,0.001,1.07757,0.84774,1.18578,3.11109,0.00915,9.15e-06,8.491327709568753e-06,2.9410913859772622e-06,0.67228,0.41524
e6p__lam-1e-3__s0,39,0.001,1.08692,0.84395,1.18997,3.1208400000000003,0.00669,6.69e-06,6.155006808228756e-06,2.1436536317145383e-06,0.67583,0.41423
e6p__lam-1e-3__s0,40,0.001,1.0698,0.83914,1.18971,3.09865,0.00489,4.890000000000001e-06,4.570947840717891e-06,1.5781065948074163e-06,0.69206,0.42251
e6p__lam-1e-3__s0,41,0.001,1.07031,0.83493,1.1818,3.08704,0.0052,5.2e-06,4.858405508684399e-06,1.6844614906188452e-06,0.6829,0.42021
e6p__lam-1e-3__s0,42,0.001,1.067,0.83047,1.17524,3.07271,0.00616,6.1599999999999995e-06,5.7731958762886594e-06,2.004744997087262e-06,0.66944,0.41205
e6p__lam-1e-3__s0,43,0.001,1.05162,0.81431,1.16664,3.0325699999999998,0.01264,1.2640000000000001e-05,1.2019550788307564e-05,4.168081857962059e-06,0.68093,0.4186
e6p__lam-1e-3__s0,44,0.001,1.05184,0.80159,1.16589,3.0193200000000004,0.01434,1.434e-05,1.3633252205658653e-05,4.74941377528715e-06,0.67971,0.41569
e6p__lam-1e-3__s0,45,0.001,1.0275,0.78782,1.16071,2.9760299999999997,0.00714,7.139999999999999e-06,6.94890510948905e-06,2.399169363212064e-06,0.68501,0.41746
e6p__lam-1e-3__s0,46,0.001,1.03491,0.78951,1.15818,2.9825999999999997,0.00418,4.18e-06,4.038998560261279e-06,1.4014618118420171e-06,0.67565,0.41497
e6p__lam-1e-3__s0,47,0.001,1.02179,0.76544,1.15091,2.93814,0.00899,8.99e-06,8.79828536196283e-06,3.059758895083284e-06,0.68658,0.41979
e6p__lam-1e-3__s0,48,0.001,1.02294,0.78051,1.14953,2.95298,0.013,1.3e-05,1.2708467749819149e-05,4.402332558974324e-06,0.67889,0.41823
e6p__lam-1e-3__s0,49,0.001,1.01105,0.76114,1.14402,2.9162100000000004,0.00496,4.96e-06,4.905791009346719e-06,1.700837731164765e-06,0.68191,0.42105
e6p__lam-1e-3__s0,50,0.001,1.00928,0.75259,1.13658,2.89845,0.004,4e-06,3.9632213062777425e-06,1.380047956666494e-06,0.68171,0.41554
e6p__lam-1e-3__s0,51,0.001,1.00824,0.74559,1.14132,2.89515,0.00555,5.55e-06,5.504641751963819e-06,1.916999119216621e-06,0.68429,0.41893
e6p__lam-1e-3__s0,52,0.001,0.99072,0.73966,1.13542,2.8658,0.00157,1.57e-06,1.584706072351421e-06,5.478400446646661e-07,0.69038,0.42534
e6p__lam-1e-3__s0,53,0.001,0.99101,0.73544,1.12935,2.8558,0.00112,1.1199999999999999e-06,1.1301601396555028e-06,3.9218432663351773e-07,0.68303,0.41802
e6p__lam-1e-3__s0,54,0.001,0.9762,0.72636,1.12609,2.82865,0.00176,1.76e-06,1.8029092399098547e-06,6.222049387517014e-07,0.68037,0.41594
e6p__lam-1e-3__s0,55,0.001,0.96977,0.71697,1.12473,2.81147,0.00206,2.06e-06,2.124215020056302e-06,7.327127801470406e-07,0.68943,0.42379
e6p__lam-1e-3__s0,56,0.001,0.96782,0.70147,1.12029,2.78958,0.00148,1.48e-06,1.5292099770618503e-06,5.305458169330151e-07,0.67708,0.41714
e6p__lam-1e-3__s0,57,0.001,0.96149,0.69316,1.11532,2.76997,0.00312,3.12e-06,3.244963546162727e-06,1.1263659895233523e-06,0.68914,0.42142
e6p__lam-1e-3__s0,58,0.001,0.9523,0.68969,1.10785,2.74984,0.00152,1.52e-06,1.5961356715320802e-06,5.52759433276118e-07,0.68001,0.41566
e6p__lam-1e-3__s0,59,0.001,0.9464,0.68465,1.10847,2.73952,0.00146,1.46e-06,1.5426880811496196e-06,5.329400770937974e-07,0.68781,0.42167
e6p__lam-1e-3__s0,60,0.001,0.9366,0.67748,1.10105,2.7151300000000003,0.00466,4.66e-06,4.9754430920350204e-06,1.716308243067551e-06,0.68308,0.41967
e6p__lam-1e-3__s0,61,0.001,0.92336,0.66388,1.0959,2.68314,0.00645,6.45e-06,6.985357823600762e-06,2.4038999083163758e-06,0.68799,0.42289
e6p__lam-1e-3__s0,62,0.001,0.92496,0.66613,1.09282,2.68391,0.00183,1.83e-06,1.978463933575506e-06,6.818410453405665e-07,0.68935,0.42417
e6p__lam-1e-3__s0,63,0.001,0.91891,0.6639,1.09645,2.67926,0.00199,1.99e-06,2.1656092544427636e-06,7.42742399020625e-07,0.68903,0.42085
